stem,image_path,poisoned,has_target,support_ratio,perturbed_area_ratio,linf,psnr,method,steps,seed,support_source
002838,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002838.png,1,1,0.04885358,0.05199377,0.06274509,38.785859,tausb_mask,40,0,pseudo_fallback
002841,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002841.png,1,1,0.34756800,0.35452800,0.06274509,29.204648,tausb_mask,40,0,pseudo_fallback
002842,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002842.png,1,1,0.03851205,0.04185542,0.06274509,38.601986,tausb_mask,40,0,pseudo_fallback
002844,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002844.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002845,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002845.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002847,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002847.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002848,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002848.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002854,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002854.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002855,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002855.png,1,1,0.12661867,0.13037333,0.06274509,33.384152,tausb_mask,40,0,pseudo_fallback
002858,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002858.png,1,1,0.14016216,0.14509309,0.06274509,33.326268,tausb_mask,40,0,pseudo_fallback
002859,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002859.png,1,1,0.00929600,0.01248533,0.06274509,44.711741,tausb_mask,40,0,pseudo_fallback
002864,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002864.png,1,1,0.49620800,0.50827733,0.06274509,27.460546,tausb_mask,40,0,pseudo_fallback
002866,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002866.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002867,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002867.png,1,1,0.11005882,0.11398930,0.06274509,33.978778,tausb_mask,40,0,pseudo_fallback
002868,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002868.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002869,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002869.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002870,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002870.png,1,1,0.19347147,0.20843243,0.06274509,31.839713,tausb_mask,40,0,pseudo_fallback
002873,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002873.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002875,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002875.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002879,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002879.png,1,1,0.51693867,0.52432000,0.06274509,27.309621,tausb_mask,40,0,pseudo_fallback
002880,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002880.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002881,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002881.png,1,1,0.25964400,0.26517200,0.06274509,30.266671,tausb_mask,40,0,pseudo_fallback
002884,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002884.png,1,1,0.00410210,0.00486486,0.06274509,48.356834,tausb_mask,40,0,pseudo_fallback
002886,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002886.png,1,1,0.58037867,0.58908800,0.06274509,27.053517,tausb_mask,40,0,pseudo_fallback
002889,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002889.png,1,1,0.17180781,0.18014414,0.06274509,32.110646,tausb_mask,40,0,pseudo_fallback
002891,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002891.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002893,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002893.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002896,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002896.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002899,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002899.png,1,1,0.31564267,0.32908800,0.06274509,29.517313,tausb_mask,40,0,pseudo_fallback
002901,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002901.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002906,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002906.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002910,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002910.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002912,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002912.png,1,1,0.02364800,0.02556800,0.06274509,40.697759,tausb_mask,40,0,pseudo_fallback
002913,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002913.png,1,1,0.01145513,0.01433333,0.06274509,44.498173,tausb_mask,40,0,pseudo_fallback
002914,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002914.png,1,1,0.25961600,0.26528533,0.06274509,30.993918,tausb_mask,40,0,pseudo_fallback
002915,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002915.png,1,1,0.25712533,0.26619200,0.06274509,30.683169,tausb_mask,40,0,pseudo_fallback
002916,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002916.png,1,1,0.23121600,0.23689600,0.06274509,31.609932,tausb_mask,40,0,pseudo_fallback
002917,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002917.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002919,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002919.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002924,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002924.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002931,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002931.png,1,1,0.40074667,0.41006933,0.06274509,28.453377,tausb_mask,40,0,pseudo_fallback
002932,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002932.png,1,1,0.03089600,0.03299733,0.06274509,39.497222,tausb_mask,40,0,pseudo_fallback
002933,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002933.png,1,1,0.34958944,0.35645748,0.06274509,29.099329,tausb_mask,40,0,pseudo_fallback
002934,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002934.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002935,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002935.png,1,1,0.60901206,0.62765957,0.06274509,26.623519,tausb_mask,40,0,pseudo_fallback
002937,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002937.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002938,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002938.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002939,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002939.png,1,1,0.16435733,0.16885333,0.06274509,32.314069,tausb_mask,40,0,pseudo_fallback
002940,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002940.png,1,1,0.29119467,0.29699733,0.06274509,29.767889,tausb_mask,40,0,pseudo_fallback
002941,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002941.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002942,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002942.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002943,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002943.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002944,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002944.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002946,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002946.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002947,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002947.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002952,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002952.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002953,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002953.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002954,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002954.png,1,1,0.15257067,0.15936000,0.06274509,32.905645,tausb_mask,40,0,pseudo_fallback
002956,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002956.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002957,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002957.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002958,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002958.png,1,1,0.55048048,0.55819820,0.06274509,27.093094,tausb_mask,40,0,pseudo_fallback
002960,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002960.png,1,1,0.20536336,0.21163964,0.06274509,31.458703,tausb_mask,40,0,pseudo_fallback
002962,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002962.png,1,1,0.43032335,0.43898204,0.06274509,29.516164,tausb_mask,40,0,pseudo_fallback
002963,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002963.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002965,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002965.png,1,1,0.24473067,0.25572267,0.06274509,31.106707,tausb_mask,40,0,pseudo_fallback
002966,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002966.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002967,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002967.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002969,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002969.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002975,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002975.png,1,1,0.00708070,0.00917193,0.06274509,46.262230,tausb_mask,40,0,pseudo_fallback
002976,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002976.png,1,1,0.36051793,0.36794422,0.06274509,28.935598,tausb_mask,40,0,pseudo_fallback
002977,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002977.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002978,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002978.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002984,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002984.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002986,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002986.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002987,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002987.png,1,1,0.13074850,0.13567665,0.06274509,33.582281,tausb_mask,40,0,pseudo_fallback
002988,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002988.png,1,1,0.32290667,0.32835733,0.06274509,29.417563,tausb_mask,40,0,pseudo_fallback
002989,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002989.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002990,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002990.png,1,1,0.02692267,0.02903467,0.06274509,40.189041,tausb_mask,40,0,pseudo_fallback
002992,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002992.png,1,1,0.21449850,0.22012012,0.06274509,31.228084,tausb_mask,40,0,pseudo_fallback
002994,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002994.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
002995,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/002995.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003000,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003000.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003002,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003002.png,1,1,0.20968000,0.21518933,0.06274509,31.353867,tausb_mask,40,0,pseudo_fallback
003003,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003003.png,1,1,0.30366933,0.31484267,0.06274509,30.498688,tausb_mask,40,0,pseudo_fallback
003004,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003004.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003005,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003005.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003007,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003007.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003008,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003008.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003009,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003009.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003011,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003011.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003013,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003013.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003015,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003015.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003017,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003017.png,1,1,0.07379421,0.07714469,0.06274509,35.940473,tausb_mask,40,0,pseudo_fallback
003021,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003021.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003023,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003023.png,1,1,0.34948031,0.35634121,0.06274509,29.302146,tausb_mask,40,0,pseudo_fallback
003024,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003024.png,1,1,0.00950962,0.01137500,0.06274509,44.878232,tausb_mask,40,0,pseudo_fallback
003027,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003027.png,1,1,0.04054638,0.04322589,0.06274509,38.676838,tausb_mask,40,0,pseudo_fallback
003028,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003028.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003031,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003031.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003032,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003032.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003034,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003034.png,1,1,0.21164800,0.21843733,0.06274509,31.348495,tausb_mask,40,0,pseudo_fallback
003038,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003038.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003039,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003039.png,1,1,0.18320000,0.18951467,0.06274509,32.250847,tausb_mask,40,0,pseudo_fallback
003042,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003042.png,1,1,0.27627200,0.28568000,0.06274509,29.989738,tausb_mask,40,0,pseudo_fallback
003044,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003044.png,1,1,0.01037867,0.01187200,0.06274509,44.226990,tausb_mask,40,0,pseudo_fallback
003045,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003045.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003047,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003047.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
003051,/root/autodl-tmp/ue_project/runs/poisoned_datasets/tausb_mask/steps40/seed0/images/train/003051.png,0,0,0.00000000,0.00000000,0.00000000,99.000000,tausb_mask,40,0,none
